cod_pais,nom_pais,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,produccion,cantidad_de_producciones,cod_unid_superficie,nom_uni_superficie,superficie_total,
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,MAIZ,5,ha,hectárea,128,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,100,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,SOJA 1RA,4,ha,hectárea,85,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,MAIZ PISINGALLO,1,ha,hectárea,5,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,OTRAS HORTALIZAS,1,ha,hectárea,0,750000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,HUERTA AUTOCONSUMO,11,ha,hectárea,0,624600
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,CEBOLLA DE BULBO,1,ha,hectárea,0,290000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,FRUTALES VARIOS (HASTA 6 PLANTAS),2,ha,hectárea,0,260000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,VIVERO - FRUTALES,1,ha,hectárea,0,100000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,HIGUERA,1,ha,hectárea,0,10000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2013,LIMONERO,1,ha,hectárea,0,5000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,MAIZ,7,ha,hectárea,33,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,TRIGO PAN,1,ha,hectárea,9,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,SOJA 1RA,3,ha,hectárea,6,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,PAPA,2,ha,hectárea,4,200000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,ZAPALLITO DE TRONCO O REDONDO,2,ha,hectárea,1,30000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,SOJA 2DA,1,ha,hectárea,1,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,CEBOLLA DE BULBO,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,OTROS ZAPALLOS,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,VIVERO - ORNAMENTALES,1,ha,hectárea,0,150000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,HUERTA AUTOCONSUMO,4,ha,hectárea,0,31600
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,COREANITO  ANQUITO O CALABACITA,1,ha,hectárea,0,30000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,LECHUGA,1,ha,hectárea,0,20000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,ACELGA,1,ha,hectárea,0,20000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,TOMATE REDONDO,1,ha,hectárea,0,20000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,VIVERO - FRUTALES,1,ha,hectárea,0,4000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,FRUTALES VARIOS (HASTA 6 PLANTAS),1,ha,hectárea,0,2500
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2014,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,HUERTA MERCADO (5 ESPECIES O MAS),3,ha,hectárea,100,50000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,PERENNES,1,ha,hectárea,34,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,SOJA 1RA,1,ha,hectárea,19,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,TRIGO PAN,1,ha,hectárea,19,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,MAIZ,2,ha,hectárea,9,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,HUERTA AUTOCONSUMO,11,ha,hectárea,0,955000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,PAPA,2,ha,hectárea,0,510000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,VIVERO - FRUTALES,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,LECHUGA,1,ha,hectárea,0,3000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,BATATA,1,ha,hectárea,0,2400
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,CEBOLLA DE VERDEO,1,ha,hectárea,0,800
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2015,OTRAS AROMATICAS,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,HUERTA AUTOCONSUMO,5,ha,hectárea,100,30100
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,TRIGO PAN,1,ha,hectárea,89,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,SOJA 2DA,1,ha,hectárea,29,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,MAIZ,5,ha,hectárea,10,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,OTRAS AROMATICAS,1,ha,hectárea,1,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,CEBOLLA DE VERDEO,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,OTROS ZAPALLOS,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,CEBOLLA DE BULBO,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,AJO BLANCO,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,63,BALCARCE,2016,OTRAS HORTALIZAS,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,63,BALCARCE,Sin dato,HUERTA AUTOCONSUMO,1,ha,hectárea,0,15000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2009,HUERTA AUTOCONSUMO,9,ha,hectárea,0,161500
32,Argentina,6,BUENOS AIRES,70,BARADERO,2010,SAUCE,2,ha,hectárea,7,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2010,MAIZ,1,ha,hectárea,3,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2010,HUERTA AUTOCONSUMO,8,ha,hectárea,0,90050
32,Argentina,6,BUENOS AIRES,70,BARADERO,2011,HUERTA AUTOCONSUMO,6,ha,hectárea,0,33500
32,Argentina,6,BUENOS AIRES,70,BARADERO,2012,HUERTA AUTOCONSUMO,6,ha,hectárea,0,305000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2013,HUERTA AUTOCONSUMO,1,ha,hectárea,0,1500
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,VIVERO - HORTICOLA,1,ha,hectárea,2,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,2,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,VIVERO - ORNAMENTALES,1,ha,hectárea,0,300000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,HUERTA AUTOCONSUMO,1,ha,hectárea,0,50000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,OTRAS HORTALIZAS DE HOJA,1,ha,hectárea,0,15000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2014,OTRAS AROMATICAS,1,ha,hectárea,0,5000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2015,HUERTA MERCADO (5 ESPECIES O MAS),2,ha,hectárea,3,550000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2015,VIVERO - ORNAMENTALES,2,ha,hectárea,0,57000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2015,HUERTA AUTOCONSUMO,2,ha,hectárea,0,56000
32,Argentina,6,BUENOS AIRES,70,BARADERO,2015,TOMATE REDONDO,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2015,OTRAS HORTALIZAS DE HOJA,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,70,BARADERO,2016,HUERTA AUTOCONSUMO,1,ha,hectárea,0,60000
32,Argentina,6,BUENOS AIRES,70,BARADERO,Sin dato,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,0,18000
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2010,SOJA 1RA,1,ha,hectárea,25,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2010,MAIZ,1,ha,hectárea,23,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2010,TRIGO CANDEAL,2,ha,hectárea,22,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2010,SOJA 2DA,1,ha,hectárea,20,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2010,PERENNES,2,ha,hectárea,6,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2012,HORTALIZAS DE HOJA,2,ha,hectárea,4,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2014,TOMATE REDONDO,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2014,TOMATE CHERRY,1,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2014,ACELGA,2,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2014,LECHUGA,4,ha,hectárea,0,0
32,Argentina,6,BUENOS AIRES,77,ARRECIFES,2016,SOJA 1RA,1,ha,hectárea,45,0
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2010,ZAPALLO,1,ha,hectárea,0,2000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2010,CHOCLO,1,ha,hectárea,0,2000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2010,TOMATE,1,ha,hectárea,0,1000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2010,AJI / PIMIENTO FRESCO,1,ha,hectárea,0,1000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2010,HORTALIZAS DE HOJA,1,ha,hectárea,0,1000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,CHOCLO,15,ha,hectárea,1,716500
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,ZAPALLO,16,ha,hectárea,1,421000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,HUERTA AUTOCONSUMO,2,ha,hectárea,0,777000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,ZANAHORIA,7,ha,hectárea,0,700000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,HORTALIZAS DE HOJA,16,ha,hectárea,0,623000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,TOMATE,16,ha,hectárea,0,612000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,CEBOLLA DE BULBO,7,ha,hectárea,0,110000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2011,AJI / PIMIENTO FRESCO,16,ha,hectárea,0,79000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2014,HUERTA MERCADO (5 ESPECIES O MAS),16,ha,hectárea,74,229500
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2014,OTROS VIVEROS,4,ha,hectárea,0,36500
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2015,HUERTA MERCADO (5 ESPECIES O MAS),4,ha,hectárea,0,80000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2016,HUERTA MERCADO (5 ESPECIES O MAS),9,ha,hectárea,6,570000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2016,FRAMBUESA,3,ha,hectárea,0,240000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2016,CEREZO,3,ha,hectárea,0,240000
32,Argentina,6,BUENOS AIRES,84,BENITO JUAREZ,2016,CIRUELO,3,ha,hectárea,0,240000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,HUERTA MERCADO (5 ESPECIES O MAS),27,ha,hectárea,32,45200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,ZAPALLO,10,ha,hectárea,4,394800
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,HORTALIZAS DE HOJA,16,ha,hectárea,3,391600
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,FLORES,3,ha,hectárea,1,878000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,HUERTA AUTOCONSUMO,1,ha,hectárea,1,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,COLES,7,ha,hectárea,1,365000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,CHOCLO,5,ha,hectárea,1,266000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,ANUALES,6,ha,hectárea,0,818400
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,ZAPALLITO DE TRONCO O REDONDO,5,ha,hectárea,0,754000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,CHAUCHA,7,ha,hectárea,0,727200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,PAPA,1,ha,hectárea,0,690000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,PUERRO,5,ha,hectárea,0,520000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,TOMATE,9,ha,hectárea,0,491200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,AJI / PIMIENTO FRESCO,6,ha,hectárea,0,486400
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,ACELGA,4,ha,hectárea,0,486200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,BERENJENA,5,ha,hectárea,0,468200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,HABA,4,ha,hectárea,0,376200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,BROCOLI,2,ha,hectárea,0,352000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,CEBOLLA DE VERDEO,5,ha,hectárea,0,341000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,ARVEJAS,4,ha,hectárea,0,288100
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,REMOLACHA,4,ha,hectárea,0,246000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,MAIZ,3,ha,hectárea,0,226000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,FRUTILLA,3,ha,hectárea,0,202000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,OTRAS HORTALIZAS,2,ha,hectárea,0,196000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,LECHUGA,2,ha,hectárea,0,104000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,MELON,1,ha,hectárea,0,96000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,REPOLLO,1,ha,hectárea,0,49000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,OTRAS AROMATICAS,1,ha,hectárea,0,30000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2009,BATATA,1,ha,hectárea,0,20000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,HUERTA MERCADO (5 ESPECIES O MAS),12,ha,hectárea,19,114000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,MAIZ,1,ha,hectárea,3,0
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ZAPALLITO DE TRONCO O REDONDO,12,ha,hectárea,2,940000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,HORTALIZAS DE HOJA,6,ha,hectárea,2,246000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ACELGA,14,ha,hectárea,1,962000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ZAPALLO,8,ha,hectárea,1,664000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,REMOLACHA,10,ha,hectárea,1,364000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,PUERRO,6,ha,hectárea,1,230000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,COREANITO  ANQUITO O CALABACITA,2,ha,hectárea,1,100000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,LECHUGA,7,ha,hectárea,0,760000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,OTRAS HORTALIZAS DE HOJA,5,ha,hectárea,0,700000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,CHOCLO,9,ha,hectárea,0,645000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,BERENJENA,6,ha,hectárea,0,640000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,MELON,2,ha,hectárea,0,600000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,TOMATE CHERRY,3,ha,hectárea,0,480000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,CEBOLLA DE VERDEO,3,ha,hectárea,0,450000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,TOMATE REDONDO,4,ha,hectárea,0,340000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,REPOLLO,2,ha,hectárea,0,300000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,OTROS ZAPALLOS,1,ha,hectárea,0,250000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,SANDIA,1,ha,hectárea,0,240000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,CHAUCHA,3,ha,hectárea,0,210000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,TOMATE,4,ha,hectárea,0,155000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ZANAHORIA,1,ha,hectárea,0,150000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,COLES,1,ha,hectárea,0,150000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,REPOLLITO DE BRUSELAS,1,ha,hectárea,0,120000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ARVEJAS,1,ha,hectárea,0,110000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,BROCOLI,1,ha,hectárea,0,100000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,AJI / PIMIENTO FRESCO,2,ha,hectárea,0,80000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,CIRUELO,2,ha,hectárea,0,68000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,LIMONERO,5,ha,hectárea,0,55000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,HIGUERA,3,ha,hectárea,0,35400
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ZUCCHINI,1,ha,hectárea,0,30000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,OTRAS AROMATICAS,1,ha,hectárea,0,30000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,NARANJO,3,ha,hectárea,0,26200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,FRUTALES VARIOS (HASTA 6 PLANTAS),2,ha,hectárea,0,25000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ALBAHACA,2,ha,hectárea,0,21000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,DURAZNERO,1,ha,hectárea,0,18000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,PELON,1,ha,hectárea,0,18000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,MANDARINO,1,ha,hectárea,0,18000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,HUERTA AUTOCONSUMO,3,ha,hectárea,0,14000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,OTRAS HORTALIZAS,3,ha,hectárea,0,13000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,DAMASCO,1,ha,hectárea,0,5000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,PALTA,1,ha,hectárea,0,5000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,ARANDANO,1,ha,hectárea,0,5000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,AROMATICAS,2,ha,hectárea,0,4000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,POMELO,1,ha,hectárea,0,4000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,PERAL,1,ha,hectárea,0,3000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,MANZANO,1,ha,hectárea,0,3000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,OTROS FRUTALES,1,ha,hectárea,0,1000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2010,MEDICINALES,1,ha,hectárea,0,900
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ZUCCHINI,7,ha,hectárea,2.8,209900
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,CHOCLO,10,ha,hectárea,1.501,376100
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,HUERTA MERCADO (5 ESPECIES O MAS),25,ha,hectárea,35,310100
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ACELGA,52,ha,hectárea,18,132200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ZAPALLITO DE TRONCO O REDONDO,29,ha,hectárea,10,185000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,OTRAS HORTALIZAS,27,ha,hectárea,8,250800
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,FLORES,14,ha,hectárea,8,100000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,REPOLLO,28,ha,hectárea,7,645200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,LECHUGA,45,ha,hectárea,6,645600
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,CEBOLLA DE VERDEO,23,ha,hectárea,6,423200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ZAPALLO,5,ha,hectárea,4,890000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,OTRAS HORTALIZAS DE HOJA,24,ha,hectárea,4,707000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,REMOLACHA,27,ha,hectárea,3,882300
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ALCAUCIL,4,ha,hectárea,3,550800
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ZANAHORIA,6,ha,hectárea,3,10000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ESPINACA,9,ha,hectárea,2,898000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,MAIZ,7,ha,hectárea,2,624000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,TOMATE,14,ha,hectárea,2,580100
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,BERENJENA,10,ha,hectárea,2,364000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,BROCOLI,16,ha,hectárea,2,68400
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,HORTALIZAS DE HOJA,5,ha,hectárea,2,55000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,PAPA,6,ha,hectárea,2,17000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,COLIFLOR,9,ha,hectárea,1,866400
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ALBAHACA,9,ha,hectárea,1,348000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,REPOLLITO DE BRUSELAS,3,ha,hectárea,1,320000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,HUERTA AUTOCONSUMO,5,ha,hectárea,1,311500
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,TOMATE REDONDO,24,ha,hectárea,1,263000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,CHAUCHA,14,ha,hectárea,1,144000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,TOMATE PERITA,5,ha,hectárea,1,100000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,CIRUELO,4,ha,hectárea,0,553000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,OTROS ZAPALLOS,3,ha,hectárea,0,551900
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,HIGUERA,3,ha,hectárea,0,511000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,NOGAL,2,ha,hectárea,0,504000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,FRAMBUESA,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ALFALFA,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,OTROS FRUTALES,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,COREANITO  ANQUITO O CALABACITA,3,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,MEMBRILLO,1,ha,hectárea,0,500000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,PUERRO,10,ha,hectárea,0,492000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,HABA,2,ha,hectárea,0,405000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,FRUTILLA,3,ha,hectárea,0,404000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,COLES,3,ha,hectárea,0,360000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,AJI / PIMIENTO FRESCO,11,ha,hectárea,0,327000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,PIMIENTO PARA PIMENTON,2,ha,hectárea,0,150200
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,MELON,4,ha,hectárea,0,113000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,SANDIA,3,ha,hectárea,0,111000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,CEBOLLA DE BULBO,2,ha,hectárea,0,50000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,OLIVO,1,ha,hectárea,0,20000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,NARANJO,1,ha,hectárea,0,8000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,POROTO BLANCO,3,ha,hectárea,0,7900
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ESPARRAGO,1,ha,hectárea,0,7000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,GARBANZO,1,ha,hectárea,0,7000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ALMENDRO,2,ha,hectárea,0,6000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,PERAL,2,ha,hectárea,0,6000
32,Argentina,6,BUENOS AIRES,91,BERAZATEGUI,2011,ARVEJAS,2,ha,hectárea,0,5200
