cod_pais,nom_pais,Region,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,trabajadores_no_familiares_permanentes_jornada_completa,trabajadores_no_familiares_permanentes_jornada_parcial,produccion_aromaticas,produccion_cereales,produccion_citricos,produccion_cultivos_andinos,producción_forestales,produccion_forrajeras,produccion_cultivos_industriales,produccion_fruta_fina,produccion_frutales,produccion_frutas_tropicales,produccion_frutales_de_pepita,produccion_frutos_secos,produccion_hortalizas_de_fruto,produccion_de_hortalizas_de_hoja,produccion_de_legumbres,produccion_de_medicinales,produccion_de_oleaginosas,produccion_vid_vinifera,produccion_de_aves,produccion_de_bovinos,produccion_de_abejas,produccion_de_caprinos,produccion_de_conejos,produccion_de_equinos,produccion_de_ovinos,produccion_de_porcinos
32,Argentina,CENTRO,6,BUENOS AIRES,119,BRANDSEN,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2011,7,0,0,0,0,0,0,0,0,4,1,0,0,1,2,8,1,0,0,0,1,1,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2012,4,0,2,0,0,0,7,0,1,0,1,0,1,0,2,5,1,0,0,0,5,3,0,1,0,0,2,2
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2013,0,0,0,0,1,0,7,0,2,1,1,0,0,0,0,2,0,0,0,0,7,3,0,2,1,0,2,1
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,2017,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,126,CAMPANA,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2010,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,4
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,1,3
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,1,0,4
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2013,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,4,2,0,0,1,0,1,4
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2016,7,0,1,1,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,4
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
32,Argentina,CENTRO,6,BUENOS AIRES,134,CAÑUELAS,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
32,Argentina,CENTRO,6,BUENOS AIRES,140,CAPITAN SARMIENTO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,147,CARLOS CASARES,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,161,CARMEN DE ARECO,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,161,CARMEN DE ARECO,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,161,CARMEN DE ARECO,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,168,CASTELLI,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,168,CASTELLI,2011,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,168,CASTELLI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,168,CASTELLI,2013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,0,0,0,1,0,0,5
32,Argentina,CENTRO,6,BUENOS AIRES,168,CASTELLI,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,175,COLON,2010,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,175,COLON,2012,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,5
32,Argentina,CENTRO,6,BUENOS AIRES,175,COLON,2013,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,1,0,0,1,0,1,10
32,Argentina,CENTRO,6,BUENOS AIRES,175,COLON,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,175,COLON,2017,14,0,1,1,1,0,0,1,0,0,1,0,1,0,3,3,1,0,0,0,4,1,0,0,1,0,1,12
32,Argentina,CENTRO,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
32,Argentina,CENTRO,6,BUENOS AIRES,189,CORONEL DORREGO,2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,3,7
32,Argentina,CENTRO,6,BUENOS AIRES,189,CORONEL DORREGO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,189,CORONEL DORREGO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,189,CORONEL DORREGO,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,3,0,0,0,1,3,3
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0,0,1,0,0,4
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,196,CORONEL PRINGLES,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,1
32,Argentina,CENTRO,6,BUENOS AIRES,203,CORONEL SUAREZ,2010,2,1,1,2,0,0,0,1,0,1,4,0,0,0,4,4,0,0,0,1,10,6,0,0,4,1,2,4
32,Argentina,CENTRO,6,BUENOS AIRES,203,CORONEL SUAREZ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,203,CORONEL SUAREZ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,203,CORONEL SUAREZ,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,203,CORONEL SUAREZ,2017,7,0,2,2,1,0,0,1,0,0,4,0,3,1,6,5,1,0,0,0,1,1,1,1,0,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,210,CHACABUCO,2010,3,1,0,6,2,0,0,3,0,0,2,0,0,0,0,0,0,0,13,0,38,6,0,0,4,3,7,85
32,Argentina,CENTRO,6,BUENOS AIRES,210,CHACABUCO,2012,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,18
32,Argentina,CENTRO,6,BUENOS AIRES,210,CHACABUCO,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11
32,Argentina,CENTRO,6,BUENOS AIRES,210,CHACABUCO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,210,CHACABUCO,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,2
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2016,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,217,CHASCOMUS,2017,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,224,CHIVILCOY,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,224,CHIVILCOY,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,224,CHIVILCOY,2017,15,0,3,3,3,0,0,0,0,1,3,0,2,1,6,7,2,1,0,0,0,4,1,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,231,DAIREAUX,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,3,3
32,Argentina,CENTRO,6,BUENOS AIRES,231,DAIREAUX,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,2
32,Argentina,CENTRO,6,BUENOS AIRES,231,DAIREAUX,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,231,DAIREAUX,2017,25,0,1,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,2,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2011,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,0,0,0,2,6
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2012,3,4,0,15,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,16,15,0,0,0,0,9,18
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2013,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,21,13,0,0,1,0,6,20
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4
32,Argentina,CENTRO,6,BUENOS AIRES,238,DOLORES,2017,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,1,5
32,Argentina,CENTRO,6,BUENOS AIRES,245,ENSENADA,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,245,ENSENADA,2012,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,245,ENSENADA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,245,ENSENADA,Sin dato,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2011,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2015,0,0,2,2,1,0,0,0,0,7,1,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2016,29,0,1,1,0,0,3,0,0,0,0,0,0,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,2017,48,0,18,18,3,0,3,0,1,0,3,1,2,2,26,25,4,11,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,252,ESCOBAR,Sin dato,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,1,0,1,1,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,1,0,0,0,5
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2013,6,0,4,4,0,0,0,1,0,0,0,0,0,0,2,17,0,0,0,0,15,0,0,5,11,0,1,11
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0,2,1,2
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,2017,5,0,2,2,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,2,2,0,0,0,1,2,1
32,Argentina,CENTRO,6,BUENOS AIRES,260,ESTEBAN ECHEVERRIA,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2011,1,2,2,0,0,0,0,0,0,4,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2012,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,2,0,0,0,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2013,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,7
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2015,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,266,EXALTACION DE LA CRUZ,2017,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,270,EZEIZA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,270,EZEIZA,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,270,EZEIZA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,270,EZEIZA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,270,EZEIZA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2011,2,1,0,3,1,0,0,1,0,0,1,0,1,0,4,8,1,0,0,0,6,2,0,0,2,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2012,4,0,3,0,0,0,0,0,0,5,0,0,0,0,8,21,1,0,0,0,5,1,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2013,0,0,0,1,0,0,0,0,0,9,0,0,0,0,2,24,0,0,0,0,2,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2014,4,0,3,0,0,0,0,0,1,7,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,5
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2016,19,0,2,1,0,0,1,0,0,2,1,0,0,0,4,18,0,0,0,0,2,1,0,1,1,1,0,6
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2017,210,0,4,4,0,0,1,0,2,0,0,0,0,0,121,154,0,4,0,0,1,0,3,0,0,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,Sin dato,0,0,20,0,0,0,0,0,1,9,0,0,0,0,4,29,0,0,0,0,1,0,0,0,1,0,0,2
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2010,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,13,29,0,0,1,4,4,20
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2012,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,2,1,5
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2009,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0,1,5
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,1,0,0,0,0,2,3
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,0,0,0,1,10
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,6
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2016,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,1
