cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;a¤o_del_dato;Integrantes_del_naf_con_obra_social;integrantes_del_naf_con_prepaga;integrantes_del_naf_con_sistema_p£blico_de_salud;integrantes_del_naf_sin_cobertura_medica
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2013;2;0;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2016;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2017;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2010;6;0;29;17
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2012;15;0;52;0
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2017;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2010;7;0;25;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2011;15;0;7;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2013;5;0;19;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2017;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2010;5;0;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2011;9;3;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2012;0;0;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2017;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2010;0;0;0;4
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2011;25;0;121;1
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2012;1;0;7;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2016;0;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2012;27;0;56;3
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2013;102;34;176;41
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2014;0;0;2;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2015;3;0;6;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2009;2;0;28;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2010;35;0;232;33
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2011;44;0;78;7
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2012;5;0;62;8
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2013;5;2;23;5
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2014;26;4;39;14
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2015;3;0;21;5
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2016;0;0;1;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2010;2;0;6;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2011;0;0;3;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2012;70;11;174;49
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2013;17;0;68;11
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2014;4;0;54;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2015;2;0;15;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;21;CASTRO BARROS;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2009;12;0;46;15
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2010;138;5;350;77
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2011;50;0;133;37
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2012;18;0;106;7
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2013;20;8;67;17
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2014;11;4;27;2
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2015;11;2;4;6
32;Argentina;CUYO;46;LA RIOJA;35;CHAMICAL;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2009;17;0;28;8
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2010;116;5;180;78
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2011;18;0;48;43
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2012;13;0;13;29
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2013;26;4;116;32
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2014;33;0;99;27
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2015;3;0;5;0
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;42;CHILECITO;Sin dato;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2009;3;4;24;17
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2010;63;9;151;57
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2011;41;3;105;22
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2012;2;0;6;0
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2013;16;10;19;17
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2014;31;6;58;10
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2015;17;8;112;15
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2016;0;0;1;0
32;Argentina;CUYO;46;LA RIOJA;28;CORONEL FELIPE VARELA;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2009;35;6;74;21
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2010;49;0;130;35
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2011;26;0;140;10
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2012;2;0;14;0
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2013;15;0;18;1
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2014;39;9;113;40
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2015;2;0;11;0
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V. PE¥ALOZA;2010;20;1;55;8
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V. PE¥ALOZA;2011;10;2;33;0
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V. PE¥ALOZA;2012;5;0;38;3
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V. PE¥ALOZA;2013;6;0;9;9
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V. PE¥ALOZA;2014;7;0;23;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2009;37;0;19;5
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2010;27;4;90;31
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2011;51;0;128;21
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2012;46;2;210;29
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2013;20;9;98;19
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2014;44;4;44;10
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2015;0;0;14;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2009;43;0;15;8
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2010;39;3;168;17
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2011;92;3;230;58
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2012;41;0;59;15
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2013;41;3;78;17
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2014;2;0;6;9
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2015;2;0;0;3
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F. QUIROGA;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2010;6;0;8;0
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2011;6;0;2;0
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2013;10;0;15;15
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2014;10;0;22;1
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2009;31;0;95;6
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2010;71;7;417;35
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2011;9;0;104;2
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2012;21;1;37;10
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2013;43;0;24;7
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2014;2;0;0;0
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2015;4;3;2;0
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2009;9;0;40;0
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2010;39;0;181;5
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2011;8;0;55;0
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2012;19;0;43;14
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2013;18;0;33;0
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2014;8;0;1;1
32;Argentina;CUYO;46;LA RIOJA;91;GENERAL SAN MARTIN;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;105;INDEPENDENCIA;2010;0;8;0;0
32;Argentina;CUYO;46;LA RIOJA;105;INDEPENDENCIA;2012;0;0;2;0
32;Argentina;CUYO;46;LA RIOJA;105;INDEPENDENCIA;2013;19;0;6;13
32;Argentina;CUYO;46;LA RIOJA;105;INDEPENDENCIA;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2009;25;0;165;21
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2010;142;10;379;41
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2011;44;4;90;17
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2012;161;6;562;51
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2013;124;24;221;76
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2014;15;0;6;3
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PE¥ALOZA;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;46;0;105;10
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2011;2;0;30;0
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;60;1;82;17
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;15;1;31;5
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2014;2;0;10;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2015;5;0;13;0
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2016;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2017;0;0;0;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2012;4;0;0;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2014;3;5;5;3
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2015;5;0;11;4
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2010;14;0;21;0
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2011;1;0;10;0
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2013;31;0;47;11
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2014;11;1;11;0
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2012;6;0;21;10
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2013;19;0;19;12
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2014;4;2;19;1
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2015;2;1;25;3
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;Sin dato;0;0;2;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;44;1;70;28
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;220;7;520;74
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;137;19;344;45
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;150;6;365;37
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2013;52;16;108;11
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2015;6;0;4;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2010;1;0;1;0
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2011;3;0;6;4
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2012;6;0;3;3
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2013;4;0;15;3
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2014;6;9;5;4
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2015;1;0;8;8
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;14;5;128;9
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;31;1;141;24
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2011;13;0;29;15
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2012;74;4;96;10
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2013;48;7;88;23
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2014;13;4;52;4
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2015;15;0;49;36
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;Sin dato;2;0;3;10
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2009;12;0;8;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2010;9;0;16;8
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2011;17;0;5;3
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2012;77;0;63;16
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2013;99;38;193;46
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2014;81;9;169;30
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2015;33;5;60;14
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2016;1;3;3;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;Sin dato;2;0;0;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2009;10;6;113;3
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;69;2;153;27
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2011;10;0;86;9
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2012;45;1;89;12
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2013;0;9;0;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2014;3;0;9;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;Sin dato;0;0;0;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2009;0;1;0;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;16;0;36;18
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2011;30;10;76;17
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2012;25;1;23;10
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2013;9;0;8;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2014;14;3;8;7
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2015;13;0;26;4
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2009;17;0;29;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;438;16;1264;363
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;124;31;338;42
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;344;19;599;99
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;147;33;197;66
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;185;18;384;104
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;115;13;299;102
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2016;2;0;4;4
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;Sin dato;3;0;9;0
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2009;17;3;89;32
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2010;42;0;259;10
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2011;40;4;85;7
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2012;30;0;15;5
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2013;17;0;42;29
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2014;22;0;8;4
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2015;9;0;11;8
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;Sin dato;0;0;10;0
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2009;25;0;21;3
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2010;71;6;246;105
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2011;67;6;128;24
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2012;186;15;212;80
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2013;80;23;159;36
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2014;55;6;92;32
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2015;43;1;87;30
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2016;0;1;0;0
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;Sin dato;20;0;17;5
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2009;18;3;60;5
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2010;142;8;585;41
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2011;148;7;367;18
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2012;91;12;103;16
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2013;40;14;53;19
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2014;12;0;24;8
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2015;8;0;15;15
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;Sin dato;4;0;3;0
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2009;18;0;87;12
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2010;30;0;74;9
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2011;24;0;39;3
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2012;63;0;46;16
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2013;121;13;152;56
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2014;177;24;305;95
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2015;51;0;57;34
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2016;1;0;7;0
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;84;RIVADAVIA;Sin dato;2;0;0;0
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2009;8;0;80;8
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2010;102;13;290;59
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2011;1;0;5;2
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2012;26;6;31;12
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2013;13;0;13;5
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2014;3;0;1;0
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2015;16;2;9;0
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;91;SAN CARLOS;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2009;5;0;53;0
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2010;43;7;219;55
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2011;36;0;77;42
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2012;236;18;229;89
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2013;281;52;484;100
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2014;170;34;232;66
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2015;84;12;169;48
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2016;10;0;6;9
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;98;SAN MARTIN;Sin dato;4;0;6;1
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2009;3;0;14;7
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2010;161;15;777;29
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2011;163;9;448;73
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2012;232;25;356;75
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2013;163;34;364;106
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2014;20;8;93;21
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2015;60;5;113;40
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2016;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2009;1;5;48;4
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2010;1;0;44;11
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2011;2;0;25;0
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2012;83;2;69;19
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2013;98;31;105;88
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2014;63;5;71;26
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2015;16;2;19;4
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2016;3;0;6;0
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;Sin dato;3;0;4;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2009;0;0;6;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2010;17;1;51;30
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2011;10;0;34;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2012;8;0;31;8
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2013;7;0;2;5
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2014;0;0;1;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2015;2;0;7;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;2017;0;0;0;0
32;Argentina;CUYO;50;MENDOZA;119;TUNUYAN;Sin dato;1;0;0;1
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2010;14;0;41;3
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2011;2;0;38;2
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2012;3;0;0;9
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2013;74;12;101;22
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2014;5;0;3;2
32;Argentina;CUYO;50;MENDOZA;126;TUPUNGATO;2015;4;0;15;1
