cod_pais,nom_pais,region,cod_provincia,nom_provincia,cod_depto,nom_depto,año_de_registro,Cant_de_naf,integ_del_NAF,sin_educacion_formal,educacion_inicial,educacion_primaria,educacion_secundaria,educacion_cens,educacion_superior,educacion_especial
32,Argentina,CUYO,46,LA RIOJA,49,FAMATINA,2016,1,2,0,0,1,1,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2012,1,6,0,0,3,2,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2013,8,19,1,0,14,3,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2014,1,3,0,0,2,1,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2015,2,7,0,0,2,4,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2016,28,67,4,2,42,5,1,1,0
32,Argentina,NEA,30,ENTRE RIOS,28,FEDERACION,2017,44,132,4,0,100,27,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2009,23,92,1,3,67,11,0,2,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2010,168,642,89,19,435,85,0,13,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2011,13,42,6,1,27,6,0,2,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2012,46,176,15,5,114,38,2,2,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2013,38,125,13,1,70,28,1,2,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2014,27,84,10,2,36,24,1,5,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2015,18,55,6,5,24,19,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2016,18,37,3,0,17,12,0,5,0
32,Argentina,NEA,30,ENTRE RIOS,35,FEDERAL,2017,19,33,2,0,25,5,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2009,11,55,3,2,38,7,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2010,189,802,91,61,448,175,1,20,6
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2011,65,254,31,11,153,42,6,9,2
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2012,9,32,8,5,15,4,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2013,44,140,12,23,63,25,2,3,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2014,17,66,4,9,33,12,0,2,1
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2015,4,14,0,2,7,2,0,3,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2016,17,54,3,3,25,15,1,0,0
32,Argentina,NEA,30,ENTRE RIOS,42,FELICIANO,2017,12,33,0,0,26,4,0,3,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2009,5,24,1,3,15,3,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2010,1561,7026,816,985,4319,746,9,143,1
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2011,383,1385,182,216,867,109,1,10,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2012,148,522,70,103,284,49,1,11,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2013,7,16,2,2,10,1,0,1,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2014,2,7,1,0,4,1,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2015,4,8,0,1,5,2,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2016,26,75,11,3,49,9,0,1,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,2017,75,298,16,1,228,49,0,4,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,70,FIGUEROA,Sin dato,36,120,13,12,68,15,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2009,1,4,0,0,2,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2010,7,28,3,3,8,12,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2011,16,55,5,11,13,21,0,5,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2012,44,124,11,12,52,36,3,10,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2013,29,112,11,7,57,30,0,5,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2014,27,61,5,3,36,10,1,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2015,27,44,0,4,30,7,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2016,37,99,8,3,65,22,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,2017,197,555,83,0,295,151,0,26,0
32,Argentina,CENTRO,6,BUENOS AIRES,274,FLORENCIO VARELA,Sin dato,57,134,17,3,82,10,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2010,52,178,6,10,106,45,0,10,1
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2011,2,2,0,0,2,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2012,22,58,4,4,27,21,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2013,1,2,0,0,2,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,2014,1,1,0,0,1,0,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2009,1,1,0,0,0,0,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2010,1,7,2,0,5,0,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2011,45,141,17,22,60,39,0,3,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2012,5,16,2,1,10,3,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2013,21,36,7,0,18,11,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2014,17,32,1,2,16,7,0,1,1
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2016,4,4,0,0,2,2,0,0,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,2017,21,28,3,0,13,10,0,2,0
32,Argentina,NEA,34,FORMOSA,14,FORMOSA,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2010,14,74,13,5,46,7,1,2,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2011,114,456,41,28,283,84,5,15,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2012,30,107,7,8,65,19,0,8,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2014,13,33,4,3,14,3,0,0,1
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2015,29,94,11,4,60,10,0,6,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2016,3,9,1,0,7,1,0,0,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2017,89,311,23,0,202,49,0,37,0
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,Sin dato,3,9,2,2,3,0,0,0,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2010,2,5,1,0,0,2,1,1,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2011,8,34,1,2,10,13,7,1,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2012,32,134,11,9,59,36,9,9,1
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2013,19,63,3,1,18,31,1,8,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2014,10,32,3,0,8,16,0,5,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2015,1,4,0,0,3,1,0,0,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2016,6,16,1,0,7,3,0,5,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,2017,5,12,1,1,5,2,0,3,0
32,Argentina,NOA,10,CATAMARCA,63,FRAY MAMERTO ESQUIU,Sin dato,1,2,0,0,0,1,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2009,32,117,7,5,90,14,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2010,99,330,22,20,152,96,1,33,1
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2011,43,155,6,17,86,36,0,7,1
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2012,5,10,1,0,6,2,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2013,2,4,0,0,2,2,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2015,1,2,0,0,2,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2017,7,12,0,0,8,3,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2010,15,37,1,1,14,12,0,9,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2011,3,10,2,0,2,5,1,0,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2012,15,70,8,7,36,13,1,5,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2013,12,39,4,1,18,11,0,4,1
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2017,5,17,2,0,6,7,0,2,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2009,11,40,0,6,19,12,2,1,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2010,67,305,29,10,186,72,3,3,2
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2011,226,930,92,25,589,193,9,18,3
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2012,198,636,83,54,366,117,0,14,2
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2013,14,46,2,3,28,11,0,2,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2014,11,33,4,0,16,8,0,0,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2015,20,71,1,3,35,11,0,0,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2016,7,22,0,0,6,8,0,0,0
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,2017,17,54,5,0,32,13,0,3,1
32,Argentina,CENTRO,82,SANTA FE,35,GARAY,Sin dato,1,5,1,0,4,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2009,20,41,7,0,27,3,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2010,4,14,0,0,7,2,0,3,0
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2011,74,161,40,3,82,28,0,3,0
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2012,32,64,13,6,33,11,0,0,1
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2013,1,1,1,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2017,34,44,3,0,41,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2009,31,122,4,9,61,40,0,6,2
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2010,18,47,2,4,23,15,0,3,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2011,13,27,1,2,11,9,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2012,38,82,5,0,44,16,2,15,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2013,20,43,0,2,17,18,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2014,12,31,2,0,10,15,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2015,6,15,2,0,3,9,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2016,9,17,1,0,8,8,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,2017,11,11,0,0,5,5,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,280,GENERAL ALVARADO,Sin dato,2,9,2,0,4,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,287,GENERAL ALVEAR,2012,2,7,1,0,4,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,287,GENERAL ALVEAR,2013,15,22,1,2,6,6,0,7,0
32,Argentina,CENTRO,6,BUENOS AIRES,287,GENERAL ALVEAR,2014,2,2,0,0,1,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,287,GENERAL ALVEAR,2015,4,4,1,0,1,1,0,1,0
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2009,43,162,8,15,73,41,3,20,2
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2010,208,668,66,60,346,146,4,35,2
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2011,157,450,30,36,221,121,4,35,1
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2012,172,506,19,20,224,168,2,71,1
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2013,64,245,8,15,94,76,1,49,0
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2015,3,6,0,0,5,0,0,1,0
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2016,7,14,1,0,4,6,0,3,0
32,Argentina,CUYO,50,MENDOZA,14,GENERAL ALVEAR,2017,129,352,2,1,189,115,0,45,0
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2011,16,58,9,2,28,15,0,0,0
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2012,91,311,34,14,182,74,0,2,1
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2013,8,25,3,0,14,8,0,0,0
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2014,17,46,2,0,26,14,2,2,0
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2015,14,23,2,0,4,10,0,7,0
32,Argentina,NEA,18,CORRIENTES,56,GENERAL ALVEAR,2017,10,28,3,0,13,7,0,5,0
32,Argentina,CUYO,46,LA RIOJA,56,GENERAL ANGEL V PEÑALOZA,2010,32,117,7,23,59,24,0,2,1
32,Argentina,CUYO,46,LA RIOJA,56,GENERAL ANGEL V PEÑALOZA,2011,9,34,1,8,12,10,0,2,0
32,Argentina,CUYO,46,LA RIOJA,56,GENERAL ANGEL V PEÑALOZA,2012,14,47,2,2,31,8,2,2,0
32,Argentina,CUYO,46,LA RIOJA,56,GENERAL ANGEL V PEÑALOZA,2013,8,33,0,3,20,8,0,2,0
32,Argentina,CUYO,46,LA RIOJA,56,GENERAL ANGEL V PEÑALOZA,2014,12,57,2,0,27,22,0,5,0
32,Argentina,CENTRO,6,BUENOS AIRES,294,GENERAL ARENALES,2016,1,2,0,0,0,0,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,294,GENERAL ARENALES,2017,5,12,0,0,5,5,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,294,GENERAL ARENALES,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2010,3,15,0,2,7,4,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2011,11,41,1,4,29,6,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2012,1,5,0,0,2,2,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2013,6,17,0,0,11,6,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2014,1,2,0,0,0,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2015,3,4,0,0,0,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2016,11,31,3,0,18,9,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,301,GENERAL BELGRANO,2017,4,7,0,0,5,2,0,0,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2009,16,67,2,5,34,19,0,7,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2010,36,126,10,2,65,38,2,7,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2011,63,206,12,12,103,57,1,20,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2012,90,292,26,10,194,49,1,12,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2013,50,119,4,2,72,23,0,5,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2014,33,65,0,5,39,9,4,4,2
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2015,3,6,0,1,4,1,0,0,0
32,Argentina,CUYO,46,LA RIOJA,63,GENERAL BELGRANO,2017,5,16,2,0,3,8,0,3,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2010,35,165,24,2,109,28,1,1,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2011,23,100,3,2,80,15,0,0,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2012,4,20,2,2,12,4,0,0,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2015,3,14,0,0,10,1,0,0,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2017,1,6,1,0,2,1,0,2,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2009,2,14,0,1,9,1,0,2,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2010,3,7,0,2,1,2,0,1,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2011,10,44,2,5,31,6,0,0,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2013,2,4,0,0,1,2,1,0,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2014,13,44,5,2,17,13,0,4,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2017,25,89,3,0,27,25,0,34,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2009,19,99,3,1,73,12,0,6,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2010,632,2601,280,330,1590,330,6,34,2
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2011,529,2303,280,155,1512,316,3,36,1
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2012,44,185,28,10,112,29,0,4,2
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2013,42,174,22,6,114,27,0,5,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2014,89,372,46,6,197,76,0,15,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2015,37,133,13,7,95,10,0,4,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2016,5,19,1,0,17,0,0,0,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2017,35,83,8,2,58,12,0,3,0
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,Sin dato,5,15,3,2,8,1,0,1,0
32,Argentina,NOA,66,SALTA,49,GENERAL GUEMES,2011,3,12,3,1,5,2,0,1,0
32,Argentina,NOA,66,SALTA,49,GENERAL GUEMES,2012,2,10,1,0,6,3,0,0,0
32,Argentina,NOA,66,SALTA,49,GENERAL GUEMES,2015,1,3,0,0,1,2,0,0,0
32,Argentina,NOA,66,SALTA,49,GENERAL GUEMES,2017,8,16,1,0,7,7,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,308,GENERAL GUIDO,2012,2,9,0,3,5,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,308,GENERAL GUIDO,2013,2,9,0,3,3,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,308,GENERAL GUIDO,2015,2,3,0,1,2,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,308,GENERAL GUIDO,2016,1,2,0,0,2,0,0,0,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2009,25,110,4,0,65,25,3,5,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2010,397,1699,277,116,1025,262,1,18,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2011,291,1082,206,48,691,133,0,2,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2012,40,141,18,7,76,36,1,2,1
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2013,43,133,16,7,97,13,0,0,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2014,160,642,76,26,394,100,6,19,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2015,3,16,0,0,15,1,0,0,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2016,12,31,0,4,15,3,0,0,0
32,Argentina,NOA,66,SALTA,56,GENERAL JOSE DE SAN MARTIN,2017,33,120,10,2,66,37,0,5,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2009,17,69,2,6,26,26,1,7,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2010,64,236,25,20,144,37,2,5,1
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2011,117,381,15,20,227,86,4,29,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2012,40,120,3,7,62,37,6,4,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2013,43,138,4,6,69,53,1,1,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2014,6,22,0,0,13,6,1,2,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2015,2,2,0,0,1,1,0,0,0
32,Argentina,CUYO,46,LA RIOJA,70,GENERAL JUAN F QUIROGA,2017,9,18,1,1,11,5,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,315,GENERAL JUAN MADARIAGA,2009,7,27,0,2,12,11,0,0,1
32,Argentina,CENTRO,6,BUENOS AIRES,315,GENERAL JUAN MADARIAGA,2012,1,4,0,0,3,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,315,GENERAL JUAN MADARIAGA,2013,14,40,2,3,18,13,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,322,GENERAL LA MADRID,2013,2,4,0,0,0,0,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,322,GENERAL LA MADRID,2014,4,8,0,0,2,4,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,322,GENERAL LA MADRID,2016,1,1,0,0,1,0,0,0,0
32,Argentina,CUYO,46,LA RIOJA,77,GENERAL LAMADRID,2010,3,7,1,0,5,0,0,1,0
32,Argentina,CUYO,46,LA RIOJA,77,GENERAL LAMADRID,2011,2,5,2,0,1,2,0,0,0
32,Argentina,CUYO,46,LA RIOJA,77,GENERAL LAMADRID,2013,11,24,0,3,9,3,0,3,0
32,Argentina,CUYO,46,LA RIOJA,77,GENERAL LAMADRID,2014,9,26,1,1,6,18,0,0,0
32,Argentina,CUYO,46,LA RIOJA,77,GENERAL LAMADRID,2017,16,31,1,0,20,6,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,329,GENERAL LAS HERAS,2013,11,29,2,2,12,10,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,336,GENERAL LAVALLE,2013,1,7,0,0,5,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,336,GENERAL LAVALLE,2016,19,45,3,2,30,9,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,336,GENERAL LAVALLE,2017,19,49,8,0,25,15,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,336,GENERAL LAVALLE,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2009,95,361,46,28,215,41,2,0,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2010,825,3147,419,323,2021,331,12,18,5
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2011,333,1112,190,55,753,98,5,2,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2012,192,713,141,58,434,43,4,1,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2013,11,31,3,2,19,2,0,0,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2014,111,381,35,25,244,60,0,9,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2015,210,774,67,40,438,136,0,21,1
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2016,33,116,6,11,51,23,0,1,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,2017,141,400,25,2,305,62,0,6,0
32,Argentina,NEA,54,MISIONES,49,GENERAL MANUEL BELGRANO,Sin dato,6,23,5,1,16,1,0,0,0
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2009,94,423,39,16,263,83,1,8,1
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2010,231,987,101,61,587,202,0,31,3
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2011,449,1607,125,123,962,356,14,21,3
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2012,246,883,82,104,465,199,7,17,8
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2013,95,287,16,20,160,70,1,11,1
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2014,79,204,6,8,106,51,0,7,0
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2015,39,148,5,12,66,29,2,6,0
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2016,82,188,5,9,84,62,0,6,0
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,2017,74,218,21,0,126,66,0,5,0
32,Argentina,CENTRO,82,SANTA FE,49,GENERAL OBLIGADO,Sin dato,11,28,1,2,16,6,0,2,0
32,Argentina,CUYO,46,LA RIOJA,84,GENERAL OCAMPO,2009,52,191,5,5,117,45,0,6,0
32,Argentina,CUYO,46,LA RIOJA,84,GENERAL OCAMPO,2010,167,490,32,29,275,99,5,36,0
32,Argentina,CUYO,46,LA RIOJA,84,GENERAL OCAMPO,2011,37,82,2,11,58,10,0,1,0
