cod_pais;nom_pais;region;cod_provincia;nom_provincia;cod_depto;nom_depto;Cant_de_naf;año_de_registro;integ_del_NAF;integ_menores_de_edad;integ_mayores_de_edad;integ_que_trabajan_en_el_predio;cant_de_mujeres_integrantes_del_NAF;cant_de_varones_integrantes_del_NAF
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;175;SAN MARTIN;4;2017;12;6;6;2;6;6
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;10;2010;20;4;16;17;8;12
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;6;2011;12;1;11;10;7;5
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;5;2012;15;2;13;10;7;8
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;2;2013;2;0;2;2;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;1;2015;5;3;2;2;2;3
32;Argentina;CENTRO;6;BUENOS AIRES;760;SAN MIGUEL;4;2017;4;0;4;1;2;2
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;11;2009;66;27;39;54;29;37
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;122;2010;575;324;251;376;291;284
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;171;2011;752;413;339;444;392;360
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;31;2012;137;84;53;86;64;73
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;28;2013;78;30;48;50;34;44
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;24;2015;86;34;52;60;37;49
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;8;2016;22;5;17;0;11;11
32;Argentina;NEA;18;CORRIENTES;154;SAN MIGUEL;19;2017;26;2;24;2;6;19
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;12;2010;40;9;31;26;16;24
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;20;2012;35;6;29;27;16;19
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;11;2013;34;6;28;22;14;20
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;10;2014;38;13;25;21;21;17
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;5;2015;15;4;11;11;8;7
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;5;2016;17;7;10;3;9;8
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;6;2017;19;8;11;1;8;10
32;Argentina;CENTRO;6;BUENOS AIRES;763;SAN NICOLAS;1;Sin dato;4;1;3;3;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;18;2009;70;28;41;50;37;33
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;13;2010;43;15;28;21;26;17
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;31;2011;80;22;58;48;34;46
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;84;2012;224;73;151;139;100;124
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;13;2013;29;9;20;18;11;18
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;24;2014;60;19;41;40;27;33
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;34;2015;86;28;58;59;45;41
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;17;2016;49;18;31;11;19;28
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;17;2017;36;15;21;7;16;20
32;Argentina;CENTRO;6;BUENOS AIRES;770;SAN PEDRO;1;Sin dato;1;0;1;0;0;1
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;382;2009;1521;750;770;1071;733;788
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;803;2010;3328;1721;1606;1947;1625;1703
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;596;2011;2429;1314;1114;1491;1135;1294
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;108;2012;360;172;188;217;167;193
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;68;2013;244;116;128;137;135;109
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;152;2014;542;236;305;338;276;266
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;200;2015;779;273;506;513;349;430
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;66;2016;200;65;135;85;90;107
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;198;2017;673;290;383;52;313;348
32;Argentina;NEA;54;MISIONES;112;SAN PEDRO;186;Sin dato;625;195;430;251;279;346
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;1;2010;6;4;2;5;2;4
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;4;2012;24;6;18;20;13;11
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;16;2013;36;6;30;33;15;21
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;1;2014;6;2;4;4;4;2
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;21;2015;50;15;35;21;25;25
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;14;2016;47;9;38;5;22;23
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;13;2017;30;10;20;1;17;12
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;7;2009;24;10;14;22;11;13
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;249;2010;814;261;553;636;370;444
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;188;2011;592;178;414;418;294;298
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;230;2012;712;157;555;567;348;364
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;226;2013;677;126;551;497;334;343
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;54;2014;173;50;123;120;87;86
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;70;2015;181;23;158;143;90;91
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;155;2016;456;105;351;36;215;229
32;Argentina;CUYO;50;MENDOZA;105;SAN RAFAEL;88;2017;220;38;182;28;103;114
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;58;2009;268;115;151;183;126;142
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;173;2010;733;320;413;563;374;359
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;59;2011;184;70;114;130;87;97
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;48;2012;164;67;97;112;78;86
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2;2013;5;1;4;4;2;3
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;16;2014;45;18;27;31;22;23
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;3;2015;16;10;6;6;5;11
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;12;2016;19;3;16;10;9;10
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;21;2017;35;8;27;4;13;21
32;Argentina;NEA;18;CORRIENTES;161;SAN ROQUE;2;Sin dato;12;0;12;8;4;8
32;Argentina;NEA;30;ENTRE RIOS;88;SAN SALVADOR;1;2011;1;0;1;1;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;13;2009;30;9;21;24;12;18
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;3;2010;11;3;8;7;9;2
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;24;2011;83;31;52;48;44;39
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;38;2012;97;34;63;61;44;53
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;17;2013;48;14;34;25;23;25
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;18;2015;50;20;30;31;23;27
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;4;2016;14;5;9;1;7;7
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;34;2017;59;10;49;3;25;34
32;Argentina;CENTRO;6;BUENOS AIRES;778;SAN VICENTE;7;Sin dato;14;1;13;8;5;9
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;1;2012;1;0;1;1;1;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;8;2014;12;0;12;8;4;8
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;7;2015;26;5;21;20;14;12
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;10;2009;46;15;31;36;25;21
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;33;2010;116;43;73;85;57;59
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;32;2011;101;42;59;70;55;46
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;10;2012;35;13;22;23;18;17
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;14;2013;53;18;35;42;30;23
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;41;2014;140;46;94;111;69;71
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;4;2015;10;2;8;8;5;5
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;18;2016;41;13;28;7;16;23
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;31;2017;92;38;53;0;48;44
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;1;Sin dato;3;1;2;2;2;1
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;15;2010;70;38;32;37;32;38
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;35;2011;158;78;80;96;90;68
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;44;2012;105;47;58;70;62;43
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;78;2013;341;172;169;233;185;156
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;16;2014;63;30;33;50;30;33
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;24;2016;57;20;37;0;31;20
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;10;2017;22;7;15;0;9;12
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;7;Sin dato;23;4;19;9;10;13
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;3;2010;13;2;11;9;7;6
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;8;2012;30;6;24;19;16;14
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;15;2013;46;2;44;36;25;21
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;15;2014;44;10;34;27;22;22
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;26;2015;71;20;51;33;40;31
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;4;2016;10;3;7;1;5;5
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;10;2017;25;6;19;0;9;14
32;Argentina;CUYO;70;SAN JUAN;98;SANTA LUCIA;2;Sin dato;7;0;7;4;3;4
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;4;2009;13;3;10;13;6;7
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;56;2010;199;73;126;139;100;99
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;118;2011;289;61;228;241;155;134
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;11;2012;71;30;41;70;40;31
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;26;2013;94;26;68;69;47;47
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;4;2014;5;1;4;4;2;3
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;21;2015;53;18;35;38;21;32
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;21;2016;38;8;30;7;19;19
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;11;2017;16;5;11;4;7;9
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;1;Sin dato;1;0;1;1;1;0
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;333;2009;1178;451;724;872;603;575
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;142;2010;477;190;287;330;224;253
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;194;2011;524;204;320;338;258;266
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;140;2012;387;184;203;242;213;174
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;28;2013;46;13;33;37;23;23
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;1;2014;3;0;3;3;0;3
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;47;2017;158;58;100;5;77;77
32;Argentina;NOA;10;CATAMARCA;91;SANTA MARIA;2;Sin dato;9;5;4;3;6;3
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;14;2009;52;18;34;35;22;30
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;133;2010;444;172;272;295;202;242
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;197;2011;613;147;466;444;280;333
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;55;2012;167;45;122;130;79;88
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;91;2013;281;78;203;198;128;153
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;4;2014;10;2;8;6;4;6
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;90;2015;321;71;250;171;145;176
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;32;2016;98;16;82;11;45;52
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;61;2017;183;48;135;25;85;98
32;Argentina;NOA;90;TUCUMAN;91;SANTA MARIA;51;Sin dato;145;19;125;89;64;81
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;18;2009;69;24;45;44;36;33
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;16;2010;58;17;41;30;32;26
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;11;2011;25;6;19;15;11;14
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;56;2012;153;41;112;106;69;84
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;121;2013;362;94;258;234;169;193
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;69;2014;170;33;137;119;75;95
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;16;2015;27;6;21;20;11;16
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;12;2016;30;8;22;7;14;13
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;78;2017;178;43;133;36;70;104
32;Argentina;CUYO;50;MENDOZA;112;SANTA ROSA;2;Sin dato;5;0;5;2;4;1
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;32;2009;116;45;71;86;50;66
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;148;2010;415;156;259;248;207;208
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;172;2011;562;232;330;271;275;287
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;207;2012;827;317;510;408;395;432
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;16;2013;58;20;38;27;30;28
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;3;2014;4;0;4;4;3;1
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;8;2016;18;3;15;6;8;10
32;Argentina;NOA;10;CATAMARCA;98;SANTA ROSA;11;2017;21;8;13;4;7;14
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;147;2010;739;401;338;556;376;363
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;487;2011;2229;1113;1116;1811;1088;1141
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;165;2012;765;377;388;600;398;367
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;71;2013;269;113;156;220;142;127
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;23;2014;82;24;58;64;38;44
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2;2015;11;4;7;7;7;4
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;2;2016;6;2;4;5;5;1
32;Argentina;NOA;66;SALTA;161;SANTA VICTORIA;22;2017;65;25;40;13;29;36
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;76;2010;358;160;198;209;182;176
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;114;2011;447;213;234;276;223;224
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;37;2012;105;35;70;72;53;52
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;39;2013;150;70;80;80;75;75
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;17;2014;44;13;31;29;17;27
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;62;2015;192;61;131;110;96;96
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;5;2016;13;4;9;8;7;6
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;11;2017;34;11;23;2;13;21
32;Argentina;NEA;18;CORRIENTES;168;SANTO TOME;5;Sin dato;31;6;25;23;14;17
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;36;2009;169;81;88;89;68;101
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;44;2010;161;64;97;120;74;87
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;231;2011;870;333;537;657;405;465
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;35;2012;117;37;80;66;54;63
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;1;2013;4;2;2;2;2;2
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;29;2014;127;48;79;74;64;63
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;8;2015;34;16;18;26;16;18
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;64;2017;158;36;122;6;72;83
32;Argentina;NEA;22;CHACO;154;SARGENTO CABRAL;2;Sin dato;4;0;4;3;2;2
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;57;2009;251;107;143;156;117;134
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;136;2010;630;287;343;371;281;349
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;55;2011;199;84;115;115;104;95
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;133;2012;510;226;284;264;247;263
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;77;2013;317;126;191;167;144;173
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;44;2014;146;39;107;82;66;80
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;14;2015;51;11;40;31;27;24
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;9;2016;31;9;22;9;16;15
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;23;2017;69;13;56;4;28;39
32;Argentina;CUYO;70;SAN JUAN;105;SARMIENTO;1;Sin dato;2;0;2;2;1;1
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;182;SARMIENTO;138;2010;570;257;313;408;307;263
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;182;SARMIENTO;34;2011;157;78;79;92;80;77
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;182;SARMIENTO;1;2012;6;4;2;5;4;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;182;SARMIENTO;1;2015;4;2;2;2;2;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;182;SARMIENTO;8;2017;27;10;17;5;13;14
32;Argentina;PATAGONIA;26;CHUBUT;91;SARMIENTO;28;2010;90;32;58;54;37;53
32;Argentina;PATAGONIA;26;CHUBUT;91;SARMIENTO;32;2011;82;19;63;63;41;41
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;4;2009;19;8;11;10;11;8
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;6;2010;25;11;14;12;12;13
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;27;2011;130;68;62;83;67;63
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;2;2012;11;6;5;3;5;6
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;12;2013;54;23;31;33;25;29
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;7;2014;43;21;22;26;22;21
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;3;2015;9;3;6;6;4;5
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;2;2016;5;3;2;0;3;2
32;Argentina;NEA;18;CORRIENTES;175;SAUCE;6;2017;13;2;11;0;6;7
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;148;2010;616;249;367;352;302;314
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;354;2011;1387;591;796;717;696;691
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;99;2012;344;134;210;169;165;179
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;6;2013;17;4;13;11;7;10
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;1;2014;2;0;2;2;2;0
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;19;2015;77;19;58;55;34;43
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;3;2016;7;0;7;6;2;5
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;24;2017;77;25;52;5;34;42
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;189;SILIPICA;1;Sin dato;7;1;6;6;2;5
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;133;2010;362;106;255;242;155;207
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;24;2011;67;27;40;53;33;34
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;11;2012;33;15;18;22;17;16
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;20;2017;61;21;40;7;28;31
32;Argentina;CENTRO;6;BUENOS AIRES;784;SUIPACHA;7;2011;25;7;18;18;12;13
32;Argentina;CENTRO;6;BUENOS AIRES;784;SUIPACHA;13;2012;43;15;28;27;18;25
32;Argentina;CENTRO;6;BUENOS AIRES;784;SUIPACHA;1;2016;2;0;2;0;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;784;SUIPACHA;3;2017;3;0;3;0;2;1
32;Argentina;CENTRO;6;BUENOS AIRES;784;SUIPACHA;1;Sin dato;1;0;1;0;0;1
32;Argentina;NOA;38;JUJUY;84;SUSQUES;1;2009;2;1;1;1;2;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;75;2010;439;217;222;359;229;210
32;Argentina;NOA;38;JUJUY;84;SUSQUES;28;2011;125;62;63;95;80;45
32;Argentina;NOA;38;JUJUY;84;SUSQUES;1;2012;8;3;5;8;5;3
32;Argentina;NOA;38;JUJUY;84;SUSQUES;7;2013;27;12;15;15;16;11
32;Argentina;NOA;38;JUJUY;84;SUSQUES;43;2014;188;80;108;150;95;93
32;Argentina;NOA;38;JUJUY;84;SUSQUES;35;2016;92;42;50;22;47;37
32;Argentina;NOA;38;JUJUY;84;SUSQUES;21;2017;39;8;31;6;23;16
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;1;2009;5;1;4;3;3;2
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;76;2010;289;104;185;235;134;155
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;46;2011;186;62;124;164;82;104
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;106;2012;420;155;265;297;199;221
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;9;2013;23;7;16;16;12;11
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;14;2014;61;22;39;46;30;31
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;2;2015;7;4;3;7;3;4
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;8;2016;12;1;11;1;2;10
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;49;2017;130;48;82;2;64;66
32;Argentina;NOA;90;TUCUMAN;98;TAFI DEL VALLE;52;Sin dato;160;45;115;86;85;75
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;19;2009;63;22;41;28;28;35
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;18;2011;77;28;49;47;36;41
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;1;2012;4;1;3;4;1;3
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;8;2013;30;9;21;24;15;15
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;3;2015;10;4;6;6;5;5
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;15;2016;46;14;32;1;24;22
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;11;2017;46;18;28;0;21;25
32;Argentina;NOA;90;TUCUMAN;105;TAFI VIEJO;8;Sin dato;38;8;29;17;14;24
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;2;2009;8;4;4;4;3;5
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;60;2010;204;86;118;113;108;96
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;4;2011;22;14;8;9;6;16
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;11;2013;38;10;28;27;20;18
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;11;2014;45;18;27;29;22;23
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;7;2015;26;8;18;12;16;10
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;23;2016;59;13;46;29;32;27
32;Argentina;NEA;30;ENTRE RIOS;91;TALA;31;2017;89;36;53;2;40;40
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;23;2009;93;42;51;76;43;50
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;15;2010;44;11;33;37;17;27
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;19;2011;57;29;28;35;33;24
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;7;2012;14;6;8;11;10;4
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;16;2013;28;6;22;23;16;12
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;38;2014;53;2;51;51;19;34
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;49;2015;76;12;64;65;33;43
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;33;2016;62;15;47;16;22;33
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;37;2017;49;7;42;10;23;23
32;Argentina;CENTRO;6;BUENOS AIRES;791;TANDIL;4;Sin dato;12;5;7;7;6;6
32;Argentina;CENTRO;6;BUENOS AIRES;798;TAPALQUE;27;2013;67;22;45;41;33;34
32;Argentina;CENTRO;6;BUENOS AIRES;798;TAPALQUE;6;2014;19;6;13;9;8;11
32;Argentina;CENTRO;6;BUENOS AIRES;798;TAPALQUE;4;2015;5;0;5;4;3;2
32;Argentina;CENTRO;6;BUENOS AIRES;798;TAPALQUE;1;2017;5;3;2;0;1;4
32;Argentina;NEA;22;CHACO;161;TAPENAGA;4;2016;11;2;9;8;4;7
32;Argentina;NEA;22;CHACO;161;TAPENAGA;10;2017;32;8;24;3;15;17
32;Argentina;NEA;22;CHACO;161;TAPENAGA;1;Sin dato;1;0;1;0;0;1
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;8;2009;34;12;22;23;16;18
